order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source,late_delivery
1290,967,4,2017-12-08,2017-12-10,2017-12-10,2,6,1714409902.288391,DB,False
1291,1284,4,2017-12-09,2017-12-11,2017-12-12,2,6,1714409902.288391,DB,True
1292,285,4,2017-12-10,2017-12-13,2017-12-11,2,6,1714409902.288391,DB,False
1293,1401,4,2017-12-10,2017-12-12,2017-12-11,2,7,1714409902.288391,DB,False
1294,947,4,2017-12-11,2017-12-13,2017-12-14,1,2,1714409902.288391,DB,True
1295,37,4,2017-12-11,2017-12-12,2017-12-14,2,7,1714409902.288391,DB,True
1296,231,4,2017-12-14,2017-12-17,2017-12-15,1,3,1714409902.288391,DB,False
1297,108,4,2017-12-14,2017-12-17,2017-12-16,2,6,1714409902.288391,DB,False
1298,533,4,2017-12-14,2017-12-17,2017-12-16,3,9,1714409902.288391,DB,False
1299,1216,4,2017-12-15,2017-12-18,2017-12-16,1,2,1714409902.288391,DB,False
1300,824,4,2017-12-15,2017-12-17,2017-12-17,2,6,1714409902.288391,DB,False
1301,1088,4,2017-12-16,2017-12-19,2017-12-19,1,3,1714409902.288391,DB,False
1302,322,4,2017-12-16,2017-12-18,2017-12-19,2,7,1714409902.288391,DB,True
1303,878,4,2017-12-16,2017-12-19,2017-12-18,2,7,1714409902.288391,DB,False
1304,1409,4,2017-12-16,2017-12-17,2017-12-17,2,6,1714409902.288391,DB,False
1305,257,4,2017-12-17,2017-12-19,2017-12-18,2,7,1714409902.288391,DB,False
1306,28,4,2017-12-20,2017-12-21,2017-12-22,2,6,1714409902.288391,DB,True
1307,1384,4,2017-12-22,2017-12-23,2017-12-25,1,2,1714409902.288391,DB,True
1308,713,4,2017-12-22,2017-12-24,2017-12-24,2,7,1714409902.288391,DB,False
1309,821,4,2017-12-22,2017-12-25,2017-12-24,2,6,1714409902.288391,DB,False
1310,444,4,2017-12-24,2017-12-25,2017-12-26,1,3,1714409902.288391,DB,True
1311,1021,4,2017-12-24,2017-12-26,2017-12-27,2,6,1714409902.288391,DB,True
1312,311,4,2017-12-25,2017-12-28,2017-12-26,1,3,1714409902.288391,DB,False
1313,1294,4,2017-12-25,2017-12-27,2017-12-27,1,3,1714409902.288391,DB,False
1314,1027,4,2017-12-25,2017-12-26,2017-12-28,2,7,1714409902.288391,DB,True
1315,931,4,2017-12-25,2017-12-27,2017-12-28,3,9,1714409902.288391,DB,True
1316,846,4,2017-12-26,2017-12-29,2017-12-27,1,3,1714409902.288391,DB,False
1317,418,4,2017-12-27,2017-12-28,2017-12-29,1,3,1714409902.288391,DB,True
1318,75,4,2017-12-27,2017-12-30,2017-12-29,2,6,1714409902.288391,DB,False
1319,604,4,2017-12-27,2017-12-30,2017-12-30,2,6,1714409902.288391,DB,False
1320,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,1714409902.288391,DB,False
1321,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,1714409902.288391,DB,False
1328,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,1714409902.288391,DB,False
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,1714409902.288391,DB,True
1330,761,4,2018-01-04,2018-01-05,2018-01-07,2,7,1714409902.288391,DB,True
1331,1122,4,2018-01-05,2018-01-06,2018-01-08,2,6,1714409902.288391,DB,True
1332,256,4,2018-01-06,2018-01-07,2018-01-09,2,7,1714409902.288391,DB,True
1333,203,4,2018-01-06,2018-01-07,2018-01-07,3,8,1714409902.288391,DB,False
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6,1714409902.288391,DB,True
1335,955,4,2018-01-07,2018-01-08,2018-01-08,2,7,1714409902.288391,DB,False
1336,904,4,2018-01-09,2018-01-10,2018-01-12,1,2,1714409902.288391,DB,True
1337,970,4,2018-01-09,2018-01-12,2018-01-12,2,7,1714409902.288391,DB,False
1338,905,4,2018-01-10,2018-01-11,2018-01-13,2,6,1714409902.288391,DB,True
1339,580,4,2018-01-11,2018-01-14,2018-01-13,1,3,1714409902.288391,DB,False
1340,1066,4,2018-01-12,2018-01-13,2018-01-13,1,3,1714409902.288391,DB,False
1341,1258,4,2018-01-12,2018-01-13,2018-01-14,2,7,1714409902.288391,DB,True
1342,1393,4,2018-01-12,2018-01-13,2018-01-15,2,7,1714409902.288391,DB,True
1343,594,4,2018-01-13,2018-01-15,2018-01-14,2,6,1714409902.288391,DB,False
1344,916,4,2018-01-13,2018-01-16,2018-01-15,2,6,1714409902.288391,DB,False
1345,1037,4,2018-01-14,2018-01-15,2018-01-15,2,6,1714409902.288391,DB,False
1346,136,4,2018-01-14,2018-01-15,2018-01-15,3,8,1714409902.288391,DB,False
1347,247,4,2018-01-15,2018-01-18,2018-01-18,1,2,1714409902.288391,DB,False
1348,1214,4,2018-01-15,2018-01-17,2018-01-17,1,2,1714409902.288391,DB,False
1349,464,4,2018-01-15,2018-01-17,2018-01-16,2,6,1714409902.288391,DB,False
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7,1714409902.288391,DB,False
1351,1016,4,2018-01-16,2018-01-19,2018-01-19,2,7,1714409902.288391,DB,False
1352,1433,4,2018-01-16,2018-01-18,2018-01-18,2,6,1714409902.288391,DB,False
1353,502,4,2018-01-17,2018-01-19,2018-01-18,2,6,1714409902.288391,DB,False
1354,476,4,2018-01-19,2018-01-20,2018-01-21,1,3,1714409902.288391,DB,True
1355,1010,4,2018-01-19,2018-01-21,2018-01-20,2,7,1714409902.288391,DB,False
1356,1161,4,2018-01-19,2018-01-21,2018-01-22,2,6,1714409902.288391,DB,True
1357,440,4,2018-01-20,2018-01-23,2018-01-21,2,6,1714409902.288391,DB,False
1358,253,4,2018-01-21,2018-01-23,2018-01-24,1,2,1714409902.288391,DB,True
1359,1008,4,2018-01-21,2018-01-22,2018-01-22,3,9,1714409902.288391,DB,False
1360,71,4,2018-01-22,2018-01-25,2018-01-24,2,6,1714409902.288391,DB,False
1361,1084,4,2018-01-22,2018-01-24,2018-01-23,2,7,1714409902.288391,DB,False
1362,310,4,2018-01-23,2018-01-24,2018-01-25,2,6,1714409902.288391,DB,True
1363,860,4,2018-01-24,2018-01-25,2018-01-25,2,6,1714409902.288391,DB,False
1364,122,4,2018-01-25,2018-01-28,2018-01-28,2,6,1714409902.288391,DB,False
1365,689,4,2018-01-25,2018-01-28,2018-01-27,2,7,1714409902.288391,DB,False
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6,1714409902.288391,DB,True
1367,1118,4,2018-01-27,2018-01-28,2018-01-28,1,3,1714409902.288391,DB,False
1368,765,4,2018-01-27,2018-01-28,2018-01-29,2,6,1714409902.288391,DB,True
1369,92,4,2018-01-28,2018-01-30,2018-01-30,2,6,1714409902.288391,DB,False
1370,115,4,2018-01-28,2018-01-29,2018-01-29,2,7,1714409902.288391,DB,False
1371,937,4,2018-01-29,2018-01-30,2018-02-01,2,7,1714409902.288391,DB,True
1372,1013,4,2018-01-29,2018-02-01,2018-01-30,2,6,1714409902.288391,DB,False
1373,427,4,2018-01-29,2018-01-31,2018-01-31,3,9,1714409902.288391,DB,False
1374,1330,4,2018-01-30,2018-02-01,2018-02-01,1,3,1714409902.288391,DB,False
1375,312,4,2018-01-30,2018-02-01,2018-02-01,3,8,1714409902.288391,DB,False
1376,1186,4,2018-02-01,2018-02-02,2018-02-03,1,2,1714409902.288391,DB,True
1377,1007,4,2018-02-01,2018-02-03,2018-02-03,2,7,1714409902.288391,DB,False
1378,983,4,2018-02-02,2018-02-05,2018-02-04,1,2,1714409902.288391,DB,False
1379,1256,4,2018-02-02,2018-02-05,2018-02-05,2,6,1714409902.288391,DB,False
1380,818,4,2018-02-05,2018-02-08,2018-02-08,1,3,1714409902.288391,DB,False
1381,680,4,2018-02-05,2018-02-06,2018-02-08,2,7,1714409902.288391,DB,True
1382,1303,4,2018-02-06,2018-02-09,2018-02-08,2,6,1714409902.288391,DB,False
1383,488,4,2018-02-07,2018-02-08,2018-02-08,1,3,1714409902.288391,DB,False
1384,1126,4,2018-02-08,2018-02-10,2018-02-09,2,7,1714409902.288391,DB,False
1385,866,4,2018-02-08,2018-02-11,2018-02-09,3,9,1714409902.288391,DB,False
1386,1254,4,2018-02-09,2018-02-10,2018-02-11,1,2,1714409902.288391,DB,True
1387,11,4,2018-02-09,2018-02-11,2018-02-11,2,7,1714409902.288391,DB,False
1388,323,4,2018-02-09,2018-02-12,2018-02-12,2,7,1714409902.288391,DB,False
1389,491,4,2018-02-11,2018-02-12,2018-02-14,2,7,1714409902.288391,DB,True
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7,1714409902.288391,DB,False
1391,914,4,2018-02-13,2018-02-14,2018-02-14,2,7,1714409902.288391,DB,False
1392,1187,4,2018-02-13,2018-02-14,2018-02-14,2,6,1714409902.288391,DB,False
1393,547,4,2018-02-14,2018-02-15,2018-02-15,2,7,1714409902.288391,DB,False
1394,906,4,2018-02-14,2018-02-16,2018-02-16,3,8,1714409902.288391,DB,False
1395,1052,4,2018-02-15,2018-02-18,2018-02-16,1,3,1714409902.288391,DB,False
1396,856,4,2018-02-15,2018-02-18,2018-02-16,2,7,1714409902.288391,DB,False
1397,920,4,2018-02-15,2018-02-17,2018-02-16,2,6,1714409902.288391,DB,False
1398,1383,4,2018-02-16,2018-02-19,2018-02-19,1,3,1714409902.288391,DB,False
1399,146,4,2018-02-16,2018-02-18,2018-02-18,2,6,1714409902.288391,DB,False
1400,987,4,2018-02-17,2018-02-18,2018-02-18,2,6,1714409902.288391,DB,False
1401,15,4,2018-02-18,2018-02-19,2018-02-20,2,7,1714409902.288391,DB,True
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,1714409902.288391,DB,False
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7,1714409902.288391,DB,False
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3,1714409902.288391,DB,False
1405,100,4,2018-02-25,2018-02-28,2018-02-27,2,6,1714409902.288391,DB,False
1406,1053,4,2018-02-25,2018-02-27,2018-02-27,2,7,1714409902.288391,DB,False
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,1714409902.288391,DB,True
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,1714409902.288391,DB,False
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7,1714409902.288391,DB,False
1411,109,4,2018-03-01,2018-03-02,2018-03-02,1,2,1714409902.288391,DB,False
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7,1714409902.288391,DB,True
1413,56,4,2018-03-01,2018-03-03,2018-03-04,3,8,1714409902.288391,DB,True
1414,293,4,2018-03-03,2018-03-05,2018-03-06,2,7,1714409902.288391,DB,True
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,1714409902.288391,DB,True
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,1714409902.288391,DB,True
1417,300,4,2018-03-04,2018-03-06,2018-03-07,1,2,1714409902.288391,DB,True
1418,364,4,2018-03-04,2018-03-05,2018-03-07,2,6,1714409902.288391,DB,True
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,1714409902.288391,DB,False
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7,1714409902.288391,DB,True
1421,1176,4,2018-03-05,2018-03-07,2018-03-07,2,7,1714409902.288391,DB,False
1422,599,4,2018-03-05,2018-03-06,2018-03-08,3,8,1714409902.288391,DB,True
1423,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2,1714409902.288391,DB,False
1424,1445,4,2018-03-07,2018-03-10,2018-03-10,1,2,1714409902.288391,DB,False
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6,1714409902.288391,DB,False
1426,938,4,2018-03-07,2018-03-08,2018-03-10,2,6,1714409902.288391,DB,True
1427,999,4,2018-03-07,2018-03-08,2018-03-08,2,6,1714409902.288391,DB,False
1428,195,4,2018-03-08,2018-03-10,2018-03-11,2,7,1714409902.288391,DB,True
1429,1116,4,2018-03-08,2018-03-09,2018-03-09,2,6,1714409902.288391,DB,False
1430,1239,4,2018-03-10,2018-03-13,2018-03-11,2,7,1714409902.288391,DB,False
1431,308,4,2018-03-11,2018-03-12,2018-03-14,2,6,1714409902.288391,DB,True
1432,483,4,2018-03-11,2018-03-12,2018-03-14,2,6,1714409902.288391,DB,True
1433,1142,4,2018-03-11,2018-03-13,2018-03-12,2,7,1714409902.288391,DB,False
1434,595,4,2018-03-14,2018-03-16,2018-03-16,2,6,1714409902.288391,DB,False
1435,744,4,2018-03-14,2018-03-15,2018-03-16,2,6,1714409902.288391,DB,True
1436,1044,4,2018-03-14,2018-03-17,2018-03-16,2,6,1714409902.288391,DB,False
1437,518,4,2018-03-15,2018-03-16,2018-03-16,1,2,1714409902.288391,DB,False
1438,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,1714409902.288391,DB,False
1439,463,4,2018-03-15,2018-03-16,2018-03-17,2,7,1714409902.288391,DB,True
1440,859,4,2018-03-15,2018-03-18,2018-03-16,3,8,1714409902.288391,DB,False
1441,982,4,2018-03-15,2018-03-16,2018-03-18,3,8,1714409902.288391,DB,True
1442,478,4,2018-03-16,2018-03-17,2018-03-17,2,7,1714409902.288391,DB,False
1443,972,4,2018-03-16,2018-03-17,2018-03-17,2,7,1714409902.288391,DB,False
1444,1154,4,2018-03-16,2018-03-17,2018-03-19,2,6,1714409902.288391,DB,True
1445,515,4,2018-03-17,2018-03-18,2018-03-20,2,7,1714409902.288391,DB,True
1446,820,4,2018-03-17,2018-03-18,2018-03-18,2,6,1714409902.288391,DB,False
1447,1419,4,2018-03-18,2018-03-20,2018-03-20,1,3,1714409902.288391,DB,False
1448,228,4,2018-03-18,2018-03-19,2018-03-21,2,6,1714409902.288391,DB,True
1449,330,4,2018-03-18,2018-03-19,2018-03-20,2,7,1714409902.288391,DB,True
1450,296,4,2018-03-19,2018-03-20,2018-03-22,2,7,1714409902.288391,DB,True
1451,822,4,2018-03-19,2018-03-22,2018-03-20,2,6,1714409902.288391,DB,False
1452,287,4,2018-03-20,2018-03-23,2018-03-23,1,3,1714409902.288391,DB,False
1453,601,4,2018-03-20,2018-03-23,2018-03-22,1,3,1714409902.288391,DB,False
1454,395,4,2018-03-20,2018-03-21,2018-03-22,2,6,1714409902.288391,DB,True
1455,405,4,2018-03-20,2018-03-22,2018-03-21,2,6,1714409902.288391,DB,False
1456,754,4,2018-03-20,2018-03-21,2018-03-23,2,7,1714409902.288391,DB,True
1457,1411,4,2018-03-20,2018-03-23,2018-03-23,2,6,1714409902.288391,DB,False
1458,1029,4,2018-03-20,2018-03-22,2018-03-21,3,8,1714409902.288391,DB,False
1459,9,4,2018-03-21,2018-03-22,2018-03-22,2,7,1714409902.288391,DB,False
1460,1131,4,2018-03-21,2018-03-23,2018-03-23,2,7,1714409902.288391,DB,False
1461,139,4,2018-03-22,2018-03-25,2018-03-23,2,6,1714409902.288391,DB,False
1462,1101,4,2018-03-22,2018-03-24,2018-03-24,2,6,1714409902.288391,DB,False
1463,692,4,2018-03-23,2018-03-24,2018-03-24,2,7,1714409902.288391,DB,False
1464,1279,4,2018-03-24,2018-03-25,2018-03-25,2,7,1714409902.288391,DB,False
1465,623,4,2018-03-25,2018-03-28,2018-03-28,2,7,1714409902.288391,DB,False
1466,738,4,2018-03-26,2018-03-29,2018-03-28,1,3,1714409902.288391,DB,False
1467,152,4,2018-03-26,2018-03-27,2018-03-29,2,7,1714409902.288391,DB,True
1468,3,4,2018-03-27,2018-03-30,2018-03-29,1,2,1714409902.288391,DB,False
1469,1135,4,2018-03-27,2018-03-28,2018-03-30,3,8,1714409902.288391,DB,True
1470,505,4,2018-03-28,2018-03-31,2018-03-31,2,7,1714409902.288391,DB,False
1471,1310,4,2018-03-28,2018-03-30,2018-03-29,2,7,1714409902.288391,DB,False
1472,114,4,2018-03-29,2018-03-30,2018-03-31,2,6,1714409902.288391,DB,True
1473,302,4,2018-03-30,2018-04-01,2018-04-02,1,2,1714409902.288391,DB,True
1474,816,4,2018-03-30,2018-04-01,2018-04-02,1,3,1714409902.288391,DB,True
1475,112,4,2018-03-30,2018-04-01,2018-03-31,2,6,1714409902.288391,DB,False
1476,35,4,2018-03-31,2018-04-01,2018-04-01,2,7,1714409902.288391,DB,False
1477,180,4,2018-03-31,2018-04-03,2018-04-01,2,6,1714409902.288391,DB,False
1478,392,4,2018-03-31,2018-04-02,2018-04-02,2,6,1714409902.288391,DB,False
