order_id,item_id,product_id,quantity,list_price,discount,extract_time,source,USD_to_EGP,list_price_egp
131,2,4,2,2899.99,0.07,1714409905.065816,DB,47.9,138909.52099999998
131,3,24,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521
132,1,2,2,749.99,0.05,1714409905.065816,DB,47.9,35924.521
132,2,20,1,599.99,0.05,1714409905.065816,DB,47.9,28739.521
132,3,9,1,2999.99,0.1,1714409905.065816,DB,47.9,143699.52099999998
133,1,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
133,2,22,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521
134,1,19,2,449.0,0.1,1714409905.065816,DB,47.9,21507.1
134,2,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
134,3,18,2,449.0,0.07,1714409905.065816,DB,47.9,21507.1
135,1,5,2,1320.99,0.05,1714409905.065816,DB,47.9,63275.421
135,2,18,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1
135,3,25,1,499.99,0.2,1714409905.065816,DB,47.9,23949.521
135,4,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
136,1,7,2,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
136,2,3,2,999.99,0.05,1714409905.065816,DB,47.9,47899.521
137,1,23,1,299.99,0.07,1714409905.065816,DB,47.9,14369.521
137,2,22,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
138,1,16,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
138,2,6,1,469.99,0.2,1714409905.065816,DB,47.9,22512.521
139,1,19,2,449.0,0.07,1714409905.065816,DB,47.9,21507.1
139,2,3,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521
140,1,15,1,529.99,0.2,1714409905.065816,DB,47.9,25386.521
140,2,21,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521
140,3,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
140,4,3,1,999.99,0.05,1714409905.065816,DB,47.9,47899.521
141,1,18,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1
142,1,16,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
142,2,11,2,1680.99,0.1,1714409905.065816,DB,47.9,80519.421
142,3,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
143,1,6,1,469.99,0.2,1714409905.065816,DB,47.9,22512.521
144,1,8,2,1799.99,0.05,1714409905.065816,DB,47.9,86219.521
145,1,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
145,2,9,2,2999.99,0.1,1714409905.065816,DB,47.9,143699.52099999998
146,1,3,2,999.99,0.2,1714409905.065816,DB,47.9,47899.521
146,2,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
146,3,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
146,4,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
146,5,2,1,749.99,0.07,1714409905.065816,DB,47.9,35924.521
147,1,26,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
148,1,14,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
149,1,12,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521
149,2,21,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
150,1,7,1,3999.99,0.1,1714409905.065816,DB,47.9,191599.52099999998
150,2,3,1,999.99,0.2,1714409905.065816,DB,47.9,47899.521
150,3,17,1,429.0,0.07,1714409905.065816,DB,47.9,20549.1
150,4,25,2,499.99,0.07,1714409905.065816,DB,47.9,23949.521
151,1,17,1,429.0,0.1,1714409905.065816,DB,47.9,20549.1
151,2,26,1,599.99,0.1,1714409905.065816,DB,47.9,28739.521
152,1,6,2,469.99,0.2,1714409905.065816,DB,47.9,22512.521
152,2,22,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
152,3,16,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521
153,1,16,1,599.99,0.07,1714409905.065816,DB,47.9,28739.521
153,2,8,1,1799.99,0.07,1714409905.065816,DB,47.9,86219.521
153,3,15,2,529.99,0.05,1714409905.065816,DB,47.9,25386.521
154,1,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
155,1,8,1,1799.99,0.1,1714409905.065816,DB,47.9,86219.521
156,1,18,2,449.0,0.2,1714409905.065816,DB,47.9,21507.1
156,2,17,2,429.0,0.05,1714409905.065816,DB,47.9,20549.1
156,3,6,1,469.99,0.07,1714409905.065816,DB,47.9,22512.521
157,1,4,1,2899.99,0.1,1714409905.065816,DB,47.9,138909.52099999998
157,2,7,2,3999.99,0.07,1714409905.065816,DB,47.9,191599.52099999998
158,1,24,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
159,1,13,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521
160,1,21,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
160,2,15,2,529.99,0.07,1714409905.065816,DB,47.9,25386.521
160,3,18,2,449.0,0.1,1714409905.065816,DB,47.9,21507.1
160,4,11,1,1680.99,0.05,1714409905.065816,DB,47.9,80519.421
161,1,24,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521
161,2,22,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
161,3,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
162,1,18,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
162,2,21,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
162,3,3,2,999.99,0.1,1714409905.065816,DB,47.9,47899.521
163,1,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
163,2,18,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1
164,1,4,2,2899.99,0.05,1714409905.065816,DB,47.9,138909.52099999998
164,2,10,2,1549.0,0.05,1714409905.065816,DB,47.9,74197.09999999999
164,3,14,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
165,1,4,2,2899.99,0.05,1714409905.065816,DB,47.9,138909.52099999998
165,2,23,1,299.99,0.2,1714409905.065816,DB,47.9,14369.521
165,3,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
166,1,10,2,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999
166,2,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
167,1,12,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
167,2,10,1,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
167,3,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
167,4,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
168,1,6,1,469.99,0.1,1714409905.065816,DB,47.9,22512.521
168,2,11,2,1680.99,0.07,1714409905.065816,DB,47.9,80519.421
168,3,12,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521
168,4,22,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
169,1,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
169,2,5,1,1320.99,0.05,1714409905.065816,DB,47.9,63275.421
169,3,10,1,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
169,4,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
169,5,14,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
170,1,12,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521
170,2,24,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
170,3,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
170,4,18,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1
171,1,8,1,1799.99,0.05,1714409905.065816,DB,47.9,86219.521
172,1,23,1,299.99,0.07,1714409905.065816,DB,47.9,14369.521
172,2,16,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
173,1,14,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
173,2,16,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
173,3,20,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
174,1,22,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
174,2,19,2,449.0,0.1,1714409905.065816,DB,47.9,21507.1
175,1,5,1,1320.99,0.1,1714409905.065816,DB,47.9,63275.421
175,2,2,2,749.99,0.2,1714409905.065816,DB,47.9,35924.521
175,3,21,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
175,4,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
176,1,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
176,2,11,2,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
176,3,16,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
177,1,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
178,1,10,2,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
178,2,12,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
178,3,3,1,999.99,0.1,1714409905.065816,DB,47.9,47899.521
178,4,18,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
179,1,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
179,2,26,1,599.99,0.1,1714409905.065816,DB,47.9,28739.521
179,3,18,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1
179,4,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
179,5,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
180,1,16,1,599.99,0.07,1714409905.065816,DB,47.9,28739.521
181,1,10,1,1549.0,0.05,1714409905.065816,DB,47.9,74197.09999999999
181,2,11,1,1680.99,0.1,1714409905.065816,DB,47.9,80519.421
181,3,15,2,529.99,0.2,1714409905.065816,DB,47.9,25386.521
181,4,24,2,549.99,0.05,1714409905.065816,DB,47.9,26344.521
182,1,25,2,499.99,0.05,1714409905.065816,DB,47.9,23949.521
182,2,24,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521
183,1,11,2,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
183,2,12,2,549.99,0.05,1714409905.065816,DB,47.9,26344.521
183,3,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
183,4,17,1,429.0,0.07,1714409905.065816,DB,47.9,20549.1
184,1,4,1,2899.99,0.2,1714409905.065816,DB,47.9,138909.52099999998
184,2,5,1,1320.99,0.1,1714409905.065816,DB,47.9,63275.421
184,3,14,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
185,1,20,1,599.99,0.1,1714409905.065816,DB,47.9,28739.521
185,2,8,1,1799.99,0.05,1714409905.065816,DB,47.9,86219.521
186,1,4,1,2899.99,0.1,1714409905.065816,DB,47.9,138909.52099999998
186,2,6,1,469.99,0.1,1714409905.065816,DB,47.9,22512.521
187,1,5,1,1320.99,0.05,1714409905.065816,DB,47.9,63275.421
188,1,7,2,3999.99,0.07,1714409905.065816,DB,47.9,191599.52099999998
189,1,16,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
190,1,24,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
190,2,15,1,529.99,0.2,1714409905.065816,DB,47.9,25386.521
190,3,3,2,999.99,0.2,1714409905.065816,DB,47.9,47899.521
191,1,25,1,499.99,0.05,1714409905.065816,DB,47.9,23949.521
191,2,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
191,3,3,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521
191,4,8,2,1799.99,0.05,1714409905.065816,DB,47.9,86219.521
191,5,23,1,299.99,0.05,1714409905.065816,DB,47.9,14369.521
192,1,8,2,1799.99,0.1,1714409905.065816,DB,47.9,86219.521
192,2,25,1,499.99,0.07,1714409905.065816,DB,47.9,23949.521
192,3,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
192,4,24,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521
192,5,10,2,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
193,1,12,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521
194,1,21,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
195,1,18,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1
195,2,14,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
195,3,5,2,1320.99,0.2,1714409905.065816,DB,47.9,63275.421
195,4,4,2,2899.99,0.2,1714409905.065816,DB,47.9,138909.52099999998
195,5,21,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
196,1,6,1,469.99,0.05,1714409905.065816,DB,47.9,22512.521
196,2,3,2,999.99,0.07,1714409905.065816,DB,47.9,47899.521
196,3,10,2,1549.0,0.07,1714409905.065816,DB,47.9,74197.09999999999
196,4,12,1,549.99,0.07,1714409905.065816,DB,47.9,26344.521
196,5,20,1,599.99,0.1,1714409905.065816,DB,47.9,28739.521
197,1,4,2,2899.99,0.2,1714409905.065816,DB,47.9,138909.52099999998
197,2,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
198,1,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
198,2,20,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521
198,3,8,2,1799.99,0.2,1714409905.065816,DB,47.9,86219.521
198,4,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
198,5,17,1,429.0,0.05,1714409905.065816,DB,47.9,20549.1
199,1,25,2,499.99,0.05,1714409905.065816,DB,47.9,23949.521
199,2,18,2,449.0,0.07,1714409905.065816,DB,47.9,21507.1
199,3,4,1,2899.99,0.2,1714409905.065816,DB,47.9,138909.52099999998
200,1,23,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
200,2,22,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
201,1,24,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
201,2,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
201,3,14,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
201,4,17,1,429.0,0.05,1714409905.065816,DB,47.9,20549.1
202,1,8,1,1799.99,0.07,1714409905.065816,DB,47.9,86219.521
202,2,17,1,429.0,0.05,1714409905.065816,DB,47.9,20549.1
202,3,15,2,529.99,0.05,1714409905.065816,DB,47.9,25386.521
202,4,25,2,499.99,0.05,1714409905.065816,DB,47.9,23949.521
203,1,26,1,599.99,0.05,1714409905.065816,DB,47.9,28739.521
203,2,3,2,999.99,0.1,1714409905.065816,DB,47.9,47899.521
203,3,17,2,429.0,0.2,1714409905.065816,DB,47.9,20549.1
203,4,19,2,449.0,0.07,1714409905.065816,DB,47.9,21507.1
204,1,6,2,469.99,0.07,1714409905.065816,DB,47.9,22512.521
204,2,17,2,429.0,0.1,1714409905.065816,DB,47.9,20549.1
205,1,22,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
205,2,24,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521
206,1,25,1,499.99,0.05,1714409905.065816,DB,47.9,23949.521
206,2,20,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
207,1,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
207,2,5,1,1320.99,0.05,1714409905.065816,DB,47.9,63275.421
207,3,11,2,1680.99,0.07,1714409905.065816,DB,47.9,80519.421
207,4,7,2,3999.99,0.1,1714409905.065816,DB,47.9,191599.52099999998
208,1,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
208,2,4,2,2899.99,0.07,1714409905.065816,DB,47.9,138909.52099999998
208,3,3,1,999.99,0.05,1714409905.065816,DB,47.9,47899.521
208,4,12,1,549.99,0.2,1714409905.065816,DB,47.9,26344.521
208,5,10,2,1549.0,0.05,1714409905.065816,DB,47.9,74197.09999999999
209,1,13,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
210,1,14,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
210,2,13,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
211,1,10,1,1549.0,0.07,1714409905.065816,DB,47.9,74197.09999999999
211,2,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
212,1,16,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521
212,2,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
212,3,19,1,449.0,0.1,1714409905.065816,DB,47.9,21507.1
212,4,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
213,1,13,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
214,1,21,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
215,1,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
215,2,12,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521
216,1,22,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
216,2,16,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
217,1,18,1,449.0,0.1,1714409905.065816,DB,47.9,21507.1
217,2,10,2,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999
217,3,17,1,429.0,0.07,1714409905.065816,DB,47.9,20549.1
218,1,2,2,749.99,0.1,1714409905.065816,DB,47.9,35924.521
218,2,13,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
218,3,12,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
219,1,26,1,599.99,0.05,1714409905.065816,DB,47.9,28739.521
219,2,5,1,1320.99,0.2,1714409905.065816,DB,47.9,63275.421
220,1,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
220,2,25,1,499.99,0.07,1714409905.065816,DB,47.9,23949.521
220,3,22,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
220,4,3,2,999.99,0.2,1714409905.065816,DB,47.9,47899.521
221,1,11,2,1680.99,0.07,1714409905.065816,DB,47.9,80519.421
222,1,10,1,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999
222,2,2,2,749.99,0.1,1714409905.065816,DB,47.9,35924.521
223,1,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
223,2,5,1,1320.99,0.2,1714409905.065816,DB,47.9,63275.421
223,3,21,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
223,4,20,1,599.99,0.05,1714409905.065816,DB,47.9,28739.521
223,5,15,1,529.99,0.05,1714409905.065816,DB,47.9,25386.521
224,1,6,1,469.99,0.07,1714409905.065816,DB,47.9,22512.521
224,2,11,2,1680.99,0.1,1714409905.065816,DB,47.9,80519.421
224,3,10,2,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
224,4,25,1,499.99,0.05,1714409905.065816,DB,47.9,23949.521
225,1,21,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
225,2,9,1,2999.99,0.1,1714409905.065816,DB,47.9,143699.52099999998
226,1,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
227,1,3,2,999.99,0.05,1714409905.065816,DB,47.9,47899.521
227,2,15,2,529.99,0.1,1714409905.065816,DB,47.9,25386.521
228,1,25,1,499.99,0.2,1714409905.065816,DB,47.9,23949.521
228,2,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
228,3,23,2,299.99,0.1,1714409905.065816,DB,47.9,14369.521
228,4,4,1,2899.99,0.2,1714409905.065816,DB,47.9,138909.52099999998
228,5,22,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
229,1,25,2,499.99,0.2,1714409905.065816,DB,47.9,23949.521
229,2,5,2,1320.99,0.1,1714409905.065816,DB,47.9,63275.421
229,3,8,1,1799.99,0.2,1714409905.065816,DB,47.9,86219.521
230,1,11,2,1680.99,0.07,1714409905.065816,DB,47.9,80519.421
231,1,8,2,1799.99,0.07,1714409905.065816,DB,47.9,86219.521
231,2,14,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
231,3,5,2,1320.99,0.2,1714409905.065816,DB,47.9,63275.421
232,1,18,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
232,2,11,2,1680.99,0.05,1714409905.065816,DB,47.9,80519.421
232,3,26,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521
232,4,8,2,1799.99,0.1,1714409905.065816,DB,47.9,86219.521
233,1,14,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
233,2,16,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
233,3,12,1,549.99,0.2,1714409905.065816,DB,47.9,26344.521
233,4,15,2,529.99,0.07,1714409905.065816,DB,47.9,25386.521
234,1,11,2,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
234,2,17,2,429.0,0.05,1714409905.065816,DB,47.9,20549.1
234,3,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
234,4,7,1,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
234,5,23,1,299.99,0.1,1714409905.065816,DB,47.9,14369.521
235,1,6,1,469.99,0.07,1714409905.065816,DB,47.9,22512.521
235,2,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
235,3,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
236,1,3,2,999.99,0.07,1714409905.065816,DB,47.9,47899.521
236,2,2,2,749.99,0.1,1714409905.065816,DB,47.9,35924.521
236,3,4,2,2899.99,0.1,1714409905.065816,DB,47.9,138909.52099999998
237,1,15,1,529.99,0.2,1714409905.065816,DB,47.9,25386.521
237,2,24,1,549.99,0.07,1714409905.065816,DB,47.9,26344.521
237,3,20,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
237,4,26,1,599.99,0.05,1714409905.065816,DB,47.9,28739.521
238,1,20,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
238,2,25,1,499.99,0.07,1714409905.065816,DB,47.9,23949.521
238,3,13,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
238,4,22,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
238,5,7,1,3999.99,0.07,1714409905.065816,DB,47.9,191599.52099999998
239,1,16,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
239,2,21,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
239,3,18,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
239,4,4,2,2899.99,0.07,1714409905.065816,DB,47.9,138909.52099999998
240,1,9,1,2999.99,0.07,1714409905.065816,DB,47.9,143699.52099999998
240,2,8,1,1799.99,0.07,1714409905.065816,DB,47.9,86219.521
240,3,5,1,1320.99,0.07,1714409905.065816,DB,47.9,63275.421
240,4,18,2,449.0,0.07,1714409905.065816,DB,47.9,21507.1
241,1,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
242,1,3,1,999.99,0.2,1714409905.065816,DB,47.9,47899.521
243,1,25,2,499.99,0.05,1714409905.065816,DB,47.9,23949.521
243,2,19,2,449.0,0.07,1714409905.065816,DB,47.9,21507.1
243,3,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
244,1,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
244,2,25,1,499.99,0.2,1714409905.065816,DB,47.9,23949.521
244,3,22,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
245,1,10,2,1549.0,0.05,1714409905.065816,DB,47.9,74197.09999999999
245,2,8,1,1799.99,0.1,1714409905.065816,DB,47.9,86219.521
246,1,17,2,429.0,0.2,1714409905.065816,DB,47.9,20549.1
247,1,25,1,499.99,0.07,1714409905.065816,DB,47.9,23949.521
247,2,3,1,999.99,0.2,1714409905.065816,DB,47.9,47899.521
248,1,13,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
248,2,26,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
248,3,17,1,429.0,0.1,1714409905.065816,DB,47.9,20549.1
248,4,9,1,2999.99,0.2,1714409905.065816,DB,47.9,143699.52099999998
249,1,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.52099999998
249,2,18,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1
249,3,22,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
250,1,17,2,429.0,0.05,1714409905.065816,DB,47.9,20549.1
250,2,11,2,1680.99,0.1,1714409905.065816,DB,47.9,80519.421
251,1,23,2,299.99,0.2,1714409905.065816,DB,47.9,14369.521
251,2,22,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
252,1,11,2,1680.99,0.1,1714409905.065816,DB,47.9,80519.421
252,2,4,1,2899.99,0.07,1714409905.065816,DB,47.9,138909.52099999998
252,3,19,1,449.0,0.1,1714409905.065816,DB,47.9,21507.1
253,1,11,2,1680.99,0.07,1714409905.065816,DB,47.9,80519.421
254,1,6,2,469.99,0.07,1714409905.065816,DB,47.9,22512.521
254,2,3,1,999.99,0.05,1714409905.065816,DB,47.9,47899.521
254,3,12,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
255,1,5,2,1320.99,0.1,1714409905.065816,DB,47.9,63275.421
255,2,14,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521
255,3,2,2,749.99,0.2,1714409905.065816,DB,47.9,35924.521
255,4,21,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
256,1,11,1,1680.99,0.1,1714409905.065816,DB,47.9,80519.421
256,2,21,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
257,1,8,2,1799.99,0.07,1714409905.065816,DB,47.9,86219.521
257,2,13,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
257,3,10,2,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999
257,4,15,1,529.99,0.1,1714409905.065816,DB,47.9,25386.521
258,1,8,2,1799.99,0.05,1714409905.065816,DB,47.9,86219.521
258,2,4,1,2899.99,0.07,1714409905.065816,DB,47.9,138909.52099999998
258,3,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1
258,4,18,1,449.0,0.05,1714409905.065816,DB,47.9,21507.1
259,1,26,1,599.99,0.05,1714409905.065816,DB,47.9,28739.521
259,2,6,2,469.99,0.1,1714409905.065816,DB,47.9,22512.521
259,3,2,2,749.99,0.2,1714409905.065816,DB,47.9,35924.521
259,4,4,1,2899.99,0.1,1714409905.065816,DB,47.9,138909.52099999998
260,1,23,2,299.99,0.2,1714409905.065816,DB,47.9,14369.521
260,2,10,1,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
260,3,24,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
261,1,16,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
261,2,14,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
261,3,17,2,429.0,0.1,1714409905.065816,DB,47.9,20549.1
262,1,2,1,749.99,0.07,1714409905.065816,DB,47.9,35924.521
262,2,9,2,2999.99,0.05,1714409905.065816,DB,47.9,143699.52099999998
263,1,9,1,2999.99,0.07,1714409905.065816,DB,47.9,143699.52099999998
263,2,3,1,999.99,0.2,1714409905.065816,DB,47.9,47899.521
263,3,2,2,749.99,0.05,1714409905.065816,DB,47.9,35924.521
264,1,10,1,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999
264,2,24,2,549.99,0.05,1714409905.065816,DB,47.9,26344.521
264,3,15,2,529.99,0.1,1714409905.065816,DB,47.9,25386.521
264,4,3,2,999.99,0.07,1714409905.065816,DB,47.9,47899.521
265,1,9,2,2999.99,0.2,1714409905.065816,DB,47.9,143699.52099999998
266,1,6,2,469.99,0.07,1714409905.065816,DB,47.9,22512.521
266,2,19,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1
266,3,25,1,499.99,0.05,1714409905.065816,DB,47.9,23949.521
